PassengerId,Survived,Pclass,Sex_encoded,Age,Age_scaled,SibSp,Parch,Fare,Fare_scaled,Has_Cabin,Embarked_C,Embarked_Q,Embarked_S,Pclass_norm
808,0,3,0,18.0,-0.8726457215881294,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0
809,0,2,1,39.0,0.7402950960248805,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5
810,1,1,0,33.0,0.27945486242116335,1,0,53.1,0.4204940697654092,1,0,0,1,0.0
811,0,3,1,26.0,-0.25819207678317324,0,0,7.8875,-0.48933447852205797,0,0,0,1,1.0
812,0,3,1,39.0,0.7402950960248805,0,0,24.15,-0.16207792852980066,0,0,0,1,1.0
813,0,2,1,35.0,0.4330682736224024,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5
814,0,3,0,6.0,-1.7943261887955637,4,2,31.275,-0.01869880977838891,0,0,0,1,1.0
815,0,3,1,30.5,0.08743809841961457,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0
816,0,1,1,28.0,-0.10457866558193422,0,0,0.0,-0.6480576784030068,1,0,0,1,0.0
817,0,3,0,23.0,-0.48861219358503183,0,0,7.925,-0.48857985158126105,0,0,0,1,1.0
818,0,2,1,31.0,0.12584145121992435,1,1,37.0042,0.09659208806730764,0,1,0,0,0.5
819,0,3,1,43.0,1.0475219184273585,0,0,6.45,-0.5182618445859393,0,0,0,1,1.0
820,0,3,1,10.0,-1.4870993663930856,3,2,27.9,-0.08661523445011025,0,0,0,1,1.0
821,1,1,0,52.0,1.7387822688329342,1,1,93.5,1.2334788273172737,1,0,0,1,0.0
822,1,3,1,27.0,-0.18138537118255374,0,0,8.6625,-0.4737388550789219,0,0,0,1,1.0
823,0,1,1,38.0,0.663488390424261,0,0,0.0,-0.6480576784030068,0,0,0,1,0.0
824,1,3,0,27.0,-0.18138537118255374,0,1,12.475,-0.39701844943123665,1,0,0,1,1.0
825,0,3,1,2.0,-2.1015530111980416,4,1,39.6875,0.15058916727371655,0,0,0,1,1.0
826,0,3,1,28.0,-0.10457866558193422,0,0,6.95,-0.5082001520419805,0,0,1,0,1.0
827,0,3,1,28.0,-0.10457866558193422,0,0,56.4958,0.48882906084695926,0,0,0,1,1.0
828,1,2,1,1.0,-2.1783597167986612,0,2,37.0042,0.09659208806730764,0,1,0,0,0.5
829,1,3,1,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0
830,1,1,0,62.0,2.5068493248391293,0,0,80.0,0.9618131286303883,1,0,0,1,0.0
831,1,3,0,15.0,-1.103065838389988,1,0,14.4542,-0.3571902456652305,0,1,0,0,1.0
832,1,2,1,0.83,-2.1914168567507666,1,1,18.75,-0.2707442080045548,0,0,0,1,0.5
833,0,3,1,28.0,-0.10457866558193422,0,0,7.2292,-0.502581702925434,0,1,0,0,1.0
834,0,3,1,23.0,-0.48861219358503183,0,0,7.8542,-0.4900045872454856,0,0,0,1,1.0
835,0,3,1,18.0,-0.8726457215881294,0,0,8.3,-0.481033582173292,0,0,0,1,1.0
836,1,1,0,39.0,0.7402950960248805,1,1,83.1583,1.0253688157535579,1,1,0,0,0.0
837,0,3,1,21.0,-0.6422256047862709,0,0,8.6625,-0.4737388550789219,0,0,0,1,1.0
838,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0
839,1,3,1,32.0,0.20264815682054385,0,0,56.4958,0.48882906084695926,0,0,0,1,1.0
840,1,1,1,28.0,-0.10457866558193422,0,0,29.7,-0.05039314129185886,1,1,0,0,0.0
841,0,3,1,20.0,-0.7190323103868904,0,0,7.925,-0.48857985158126105,0,0,0,1,1.0
842,0,2,1,16.0,-1.0262591327893684,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5
843,1,1,0,30.0,0.04903474561930482,0,0,31.0,-0.024232740677566176,0,1,0,0,0.0
844,0,3,1,34.5,0.39466492082209265,0,0,6.4375,-0.5185133868995382,0,1,0,0,1.0
845,0,3,1,17.0,-0.9494524271887489,0,0,8.6625,-0.4737388550789219,0,0,0,1,1.0
846,0,3,1,42.0,0.970715212826739,0,0,7.55,-0.4961261209892301,0,0,0,1,1.0
847,0,3,1,28.0,-0.10457866558193422,8,2,69.55,0.751523754461651,0,0,0,1,1.0
848,0,3,1,35.0,0.4330682736224024,0,0,7.8958,-0.4891674544258282,0,1,0,0,1.0
849,0,2,1,28.0,-0.10457866558193422,0,1,33.0,0.016014029498268696,0,0,0,1,0.5
850,1,1,0,28.0,-0.10457866558193422,1,0,89.1042,1.1450204511478064,1,1,0,0,0.0
851,0,3,1,4.0,-1.9479395999968028,4,2,31.275,-0.01869880977838891,0,0,0,1,1.0
852,0,3,1,74.0,3.4285297920465636,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0
853,0,3,0,9.0,-1.563906071993705,1,1,15.2458,-0.34126057402963506,0,1,0,0,1.0
854,1,1,0,16.0,-1.0262591327893684,0,1,39.4,0.14480369406094026,1,0,0,1,0.0
855,0,2,0,44.0,1.1243286240279782,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5
856,1,3,0,18.0,-0.8726457215881294,0,1,9.35,-0.45990402783097867,0,0,0,1,1.0
857,1,1,0,45.0,1.2011353296285976,1,1,164.8667,2.669618413871151,0,0,0,1,0.0
858,1,1,1,51.0,1.6619755632323148,0,0,26.55,-0.11378180431879875,1,0,0,1,0.0
859,1,3,0,24.0,-0.4118054879844123,0,3,19.2583,-0.26051549136436636,0,1,0,0,1.0
860,0,3,1,28.0,-0.10457866558193422,0,0,7.2292,-0.502581702925434,0,1,0,0,1.0
861,0,3,1,41.0,0.8939085072261196,2,0,14.1083,-0.36415092456714115,0,0,0,1,1.0
862,0,2,1,21.0,-0.6422256047862709,1,0,11.5,-0.4166387498919562,0,0,0,1,0.5
863,1,1,0,48.0,1.431555446430456,0,0,25.9292,-0.1262744017813779,1,0,0,1,0.0
864,0,3,0,28.0,-0.10457866558193422,8,2,69.55,0.751523754461651,0,0,0,1,1.0
865,0,2,1,24.0,-0.4118054879844123,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5
866,1,2,0,42.0,0.970715212826739,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5
867,1,2,0,27.0,-0.18138537118255374,1,0,13.8583,-0.3691817708391205,0,1,0,0,0.5
868,0,1,1,31.0,0.12584145121992435,0,0,50.4958,0.36808875031945465,1,0,0,1,0.0
869,0,3,1,28.0,-0.10457866558193422,0,0,9.5,-0.4568855200677911,0,0,0,1,1.0
870,1,3,1,4.0,-1.9479395999968028,1,1,11.1333,-0.42401799520369554,0,0,0,1,1.0
871,0,3,1,26.0,-0.25819207678317324,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0
872,1,1,0,47.0,1.3547487408298367,1,1,52.5542,0.40951072618442386,1,0,0,1,0.0
873,0,1,1,33.0,0.27945486242116335,0,0,5.0,-0.5474407529634195,1,0,0,1,0.0
874,0,3,1,47.0,1.3547487408298367,0,0,9.0,-0.4669472126117498,0,0,0,1,1.0
875,1,2,0,28.0,-0.10457866558193422,1,0,24.0,-0.16509643629298823,0,1,0,0,0.5
876,1,3,0,15.0,-1.103065838389988,0,0,7.225,-0.5026662211428032,0,1,0,0,1.0
877,0,3,1,20.0,-0.7190323103868904,0,0,9.8458,-0.4499268535043892,0,0,0,1,1.0
878,0,3,1,19.0,-0.79583901598751,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0
879,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0
880,1,1,0,56.0,2.0460090912354123,0,1,83.1583,1.0253688157535579,1,1,0,0,0.0
881,1,2,0,25.0,-0.33499878238379277,0,1,26.0,-0.12484966611715337,0,0,0,1,0.5
882,0,3,1,33.0,0.27945486242116335,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0
883,0,3,0,22.0,-0.5654188991856514,0,0,10.5167,-0.4364260744489054,0,0,0,1,1.0
884,0,2,1,28.0,-0.10457866558193422,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5
885,0,3,1,25.0,-0.33499878238379277,0,0,7.05,-0.5061878135331888,0,0,0,1,1.0
886,0,3,0,39.0,0.7402950960248805,0,5,29.125,-0.061964087717411374,0,0,1,0,1.0
887,0,2,1,27.0,-0.18138537118255374,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5
888,1,1,0,19.0,-0.79583901598751,0,0,30.0,-0.04435612576548362,1,0,0,1,0.0
889,0,3,0,28.0,-0.10457866558193422,1,2,23.45,-0.17616429809134285,0,0,0,1,1.0
890,1,1,1,26.0,-0.25819207678317324,0,0,30.0,-0.04435612576548362,1,1,0,0,0.0
891,0,3,1,32.0,0.20264815682054385,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0
