PassengerId,Survived,Pclass,Sex_encoded,Age,Age_scaled,SibSp,Parch,Fare,Fare_scaled,Has_Cabin,Embarked_C,Embarked_Q,Embarked_S,Pclass_norm,familySize,farePerPerson,isAlone,isChild,isBaby,isToddler,isTeen,isYoungAdult,isMiddleAge,isElderly,family_Alone,family_Small,family_Medium,family_Large,fare_Economy,fare_Standard,fare_Premium,fare_Luxury,title_Mr,title_Mrs,title_Miss,title_Master,title_Noble,title_Professional,title_Military,title_Other,age_class_interaction,fare_class_interaction,family_class_interaction,child_female_interaction,deck_Unknown,deck_Rare,women_children_first,status_Lower,status_Middle,status_Upper,age_squared,age_log,fare_log,fare_squared,long_name,has_shared_ticket,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F
662,0,3,1,40.0,0.8171018016255001,0,0,7.225,-0.5026662211428032,0,1,0,0,1.0,1,7.225,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,120.0,21.674999999999997,3,0,1,0,0,1,0,0,1600.0,3.713572066704308,2.1071782966514356,52.200624999999995,0,0,0,0,0,0,0,0
663,0,1,1,47.0,1.3547487408298367,0,0,25.5875,-0.13315056246591933,1,0,0,1,0.0,1,25.5875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,47.0,25.5875,1,0,0,0,0,0,1,0,2209.0,3.871201010907891,3.2804411805263554,654.72015625,0,0,0,0,0,0,1,0
664,0,3,1,36.0,0.5098749792230219,0,0,7.4958,-0.4972168084609952,0,0,0,1,1.0,1,7.4958,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108.0,22.4874,3,0,1,0,0,1,0,0,1296.0,3.6109179126442243,2.139571923732859,56.18701764,0,0,0,0,0,0,0,0
665,1,3,1,20.0,-0.7190323103868904,1,0,7.925,-0.48857985158126105,0,0,0,1,1.0,2,3.9625,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.0,11.8875,6,0,1,0,0,1,0,0,400.0,3.044522437723423,2.188856327665703,62.805625,0,0,0,0,0,0,0,0
666,0,2,1,32.0,0.20264815682054385,2,0,73.5,0.8310111255589249,0,0,0,1,0.5,3,24.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,64.0,49.0,6,0,1,0,0,0,1,0,1024.0,3.4965075614664802,4.310799125385514,5402.25,0,1,0,0,0,0,0,0
667,0,2,1,25.0,-0.33499878238379277,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.0,26.0,2,0,1,0,0,0,1,0,625.0,3.258096538021482,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
668,0,3,1,28.0,-0.10457866558193422,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0,1,7.775,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.325000000000003,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1719067693519296,60.450625,0,0,0,0,0,0,0,0
669,0,3,1,43.0,1.0475219184273585,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,129.0,24.150000000000002,3,0,1,0,0,1,0,0,1849.0,3.784189633918261,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
670,1,1,0,28.0,-0.10457866558193422,1,0,52.0,0.39835834616870003,1,0,0,1,0.0,2,26.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.0,26.0,2,0,0,0,1,0,1,0,784.0,3.367295829986474,3.970291913552122,2704.0,1,1,0,0,1,0,0,0
671,1,2,0,40.0,0.8171018016255001,1,1,39.0,0.13675434002577333,0,0,0,1,0.5,3,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,80.0,26.0,6,0,1,0,1,0,1,0,1600.0,3.713572066704308,3.6888794541139363,1521.0,1,1,0,0,0,0,0,0
672,0,1,1,31.0,0.12584145121992435,1,0,52.0,0.39835834616870003,1,0,0,1,0.0,2,26.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31.0,26.0,2,0,0,0,0,0,1,0,961.0,3.4657359027997265,3.970291913552122,2704.0,0,0,0,1,0,0,0,0
673,0,2,1,70.0,3.1213029696440855,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5,1,10.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,140.0,21.0,2,0,1,0,0,0,1,0,4900.0,4.2626798770413155,2.4423470353692043,110.25,0,0,0,0,0,0,0,0
674,1,2,1,31.0,0.12584145121992435,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,62.0,26.0,2,0,1,0,0,0,1,0,961.0,3.4657359027997265,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
675,0,2,1,28.0,-0.10457866558193422,0,0,0.0,-0.6480576784030068,0,0,0,1,0.5,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,56.0,0.0,2,0,1,0,0,0,1,0,784.0,3.367295829986474,0.0,0.0,0,0,0,0,0,0,0,0
676,0,3,1,18.0,-0.8726457215881294,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0,1,7.775,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54.0,23.325000000000003,3,0,1,0,0,1,0,0,324.0,2.9444389791664403,2.1719067693519296,60.450625,0,0,0,0,0,0,0,0
677,0,3,1,24.5,-0.37340213518410253,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,73.5,24.150000000000002,3,0,1,0,0,1,0,0,600.25,3.2386784521643803,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
678,1,3,0,18.0,-0.8726457215881294,0,0,9.8417,-0.4500093593832497,0,0,0,1,1.0,1,9.8417,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,54.0,29.5251,3,0,1,0,1,1,0,0,324.0,2.9444389791664403,2.3833998102837652,96.85905888999999,0,0,0,0,0,0,0,0
679,0,3,0,43.0,1.0475219184273585,1,6,46.9,0.29572908222032107,0,0,0,1,1.0,8,5.8625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,129.0,17.5875,24,0,1,0,1,1,0,0,1849.0,3.784189633918261,3.8691155044168695,2199.6099999999997,1,1,0,0,0,0,0,0
680,1,1,1,36.0,0.5098749792230219,0,1,512.3292,9.661740104981664,1,1,0,0,0.0,2,256.1646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36.0,256.1646,2,0,0,0,0,0,1,0,1296.0,3.6109179126442243,6.240917354759096,262481.20917264,1,1,0,1,0,0,0,0
681,0,3,0,28.0,-0.10457866558193422,0,0,8.1375,-0.4843036322500786,0,0,1,0,1.0,1,8.1375,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84.0,24.412499999999998,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.212386825075897,66.21890624999999,0,0,0,0,0,0,0,0
682,1,1,1,27.0,-0.18138537118255374,0,0,76.7292,0.895993560684828,1,1,0,0,0.0,1,76.7292,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27.0,76.7292,1,0,0,0,0,0,1,0,729.0,3.332204510175204,4.353230991152628,5887.3701326400005,0,1,0,0,0,1,0,0
683,0,3,1,20.0,-0.7190323103868904,0,0,9.225,-0.46241945096696835,0,0,0,1,1.0,1,9.225,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.0,27.674999999999997,3,0,1,0,0,1,0,0,400.0,3.044522437723423,2.3248357019288655,85.100625,0,0,0,0,0,0,0,0
684,0,3,1,14.0,-1.1798725439906075,5,2,46.9,0.29572908222032107,0,0,0,1,1.0,8,5.8625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42.0,17.5875,24,0,1,0,0,1,0,0,196.0,2.70805020110221,3.8691155044168695,2199.6099999999997,0,1,0,0,0,0,0,0
685,0,2,1,60.0,2.3532359136378904,1,1,39.0,0.13675434002577333,0,0,0,1,0.5,3,13.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,120.0,26.0,6,0,1,0,0,0,1,0,3600.0,4.110873864173311,3.6888794541139363,1521.0,1,1,0,0,0,0,0,0
686,0,2,1,25.0,-0.33499878238379277,1,2,41.5792,0.18865657484452997,0,1,0,0,0.5,4,10.3948,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,50.0,20.7896,8,0,1,0,0,0,1,0,625.0,3.258096538021482,3.7513658711253766,1728.82987264,1,1,0,0,0,0,0,0
687,0,3,1,14.0,-1.1798725439906075,4,1,39.6875,0.15058916727371655,0,0,0,1,1.0,6,6.614583333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,42.0,19.84375,18,0,1,0,0,1,0,0,196.0,2.70805020110221,3.705920919968788,1575.09765625,0,1,0,0,0,0,0,0
688,0,3,1,19.0,-0.79583901598751,0,0,10.1708,-0.44338675335081607,0,0,0,1,1.0,1,10.1708,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,57.0,30.5124,3,0,1,0,0,1,0,0,361.0,2.995732273553991,2.4133032309283076,103.44517264,0,0,0,0,0,0,0,0
689,0,3,1,18.0,-0.8726457215881294,0,0,7.7958,-0.49117979293462,0,0,0,1,1.0,1,7.7958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54.0,23.3874,3,0,1,0,0,1,0,0,324.0,2.9444389791664403,2.174274334826008,60.77449764,1,0,0,0,0,0,0,0
690,1,1,0,15.0,-1.103065838389988,0,1,211.3375,3.6047682176147444,1,0,0,1,0.0,2,105.66875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.0,105.66875,2,0,0,0,1,0,1,0,225.0,2.772588722239781,5.35817698994543,44663.53890625,1,1,0,1,0,0,0,0
691,1,1,1,31.0,0.12584145121992435,1,0,57.0,0.4989752716082872,1,0,0,1,0.0,2,28.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31.0,28.5,2,0,0,0,0,0,1,0,961.0,3.4657359027997265,4.060443010546419,3249.0,0,1,0,1,0,0,0,0
692,1,3,0,4.0,-1.9479395999968028,0,1,13.4167,-0.37806825769394486,0,1,0,0,1.0,2,6.70835,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.0,20.12505,6,1,1,0,1,1,0,0,16.0,1.6094379124341003,2.668387256845834,180.00783889000002,0,0,0,0,0,0,0,0
693,1,3,1,28.0,-0.10457866558193422,0,0,56.4958,0.48882906084695926,0,0,0,1,1.0,1,56.4958,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,84.0,169.4874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,4.05171190165724,3191.7754176400003,0,1,0,0,0,0,0,0
694,0,3,1,25.0,-0.33499878238379277,0,0,7.225,-0.5026662211428032,0,1,0,0,1.0,1,7.225,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,75.0,21.674999999999997,3,0,1,0,0,1,0,0,625.0,3.258096538021482,2.1071782966514356,52.200624999999995,0,0,0,0,0,0,0,0
695,0,1,1,60.0,2.3532359136378904,0,0,26.55,-0.11378180431879875,0,0,0,1,0.0,1,26.55,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60.0,26.55,1,0,1,0,0,0,1,0,3600.0,4.110873864173311,3.3160025355989236,704.9025,0,0,0,0,0,0,0,0
696,0,2,1,52.0,1.7387822688329342,0,0,13.5,-0.3763919797161213,0,0,0,1,0.5,1,13.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104.0,27.0,2,0,1,0,0,0,1,0,2704.0,3.970291913552122,2.6741486494265287,182.25,0,0,0,0,0,0,0,0
697,0,3,1,44.0,1.1243286240279782,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,132.0,24.150000000000002,3,0,1,0,0,1,0,0,1936.0,3.8066624897703196,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
698,1,3,0,28.0,-0.10457866558193422,0,0,7.7333,-0.4924375045026148,0,0,1,0,1.0,1,7.7333,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.1999,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.167143305297764,59.803928889999995,1,0,0,0,0,0,0,0
699,0,1,1,49.0,1.5083621520310757,1,1,110.8833,1.583289667316069,1,1,0,0,0.0,3,36.9611,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,49.0,36.9611,3,0,0,0,0,0,1,0,2401.0,3.912023005428146,4.717456363787216,12295.106218890001,0,1,0,0,1,0,0,0
700,0,3,1,42.0,0.970715212826739,0,0,7.65,-0.49411378248043836,1,0,0,1,1.0,1,7.65,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,126.0,22.950000000000003,3,0,0,0,0,1,0,0,1764.0,3.7612001156935624,2.157559320943788,58.52250000000001,1,0,0,0,0,0,0,1
701,1,1,0,18.0,-0.8726457215881294,1,0,227.525,3.930515513725408,1,1,0,0,0.0,2,113.7625,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.0,113.7625,2,0,0,0,1,0,1,0,324.0,2.9444389791664403,5.4316456135398825,51767.625625,1,1,0,0,1,0,0,0
702,1,1,1,35.0,0.4330682736224024,0,0,26.2875,-0.11906419290437707,1,0,0,1,0.0,1,26.2875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.0,26.2875,1,0,0,0,0,0,1,0,1225.0,3.58351893845611,3.3064287218760624,691.0326562500001,1,0,0,0,0,0,1,0
703,0,3,0,18.0,-0.8726457215881294,0,1,14.4542,-0.3571902456652305,0,1,0,0,1.0,2,7.2271,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,54.0,21.6813,6,0,1,0,1,1,0,0,324.0,2.9444389791664403,2.737880811060884,208.92389764,0,1,0,0,0,0,0,0
704,0,3,1,25.0,-0.33499878238379277,0,0,7.7417,-0.4922684680678763,0,0,1,0,1.0,1,7.7417,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,75.0,23.225099999999998,3,0,1,0,0,1,0,0,625.0,3.258096538021482,2.1681046787623672,59.933918889999994,0,0,0,0,0,0,0,0
705,0,3,1,26.0,-0.25819207678317324,1,0,7.8542,-0.4900045872454856,0,0,0,1,1.0,2,3.9271,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,78.0,11.7813,6,0,1,0,0,1,0,0,676.0,3.295836866004329,2.180891922715322,61.688457639999996,0,0,0,0,0,0,0,0
706,0,2,1,39.0,0.7402950960248805,0,0,26.0,-0.12484966611715337,0,0,0,1,0.5,1,26.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,78.0,52.0,2,0,1,0,0,0,1,0,1521.0,3.6888794541139363,3.295836866004329,676.0,1,1,0,0,0,0,0,0
707,1,2,0,45.0,1.2011353296285976,0,0,13.5,-0.3763919797161213,0,0,0,1,0.5,1,13.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,90.0,27.0,2,0,1,0,1,0,1,0,2025.0,3.828641396489095,2.6741486494265287,182.25,0,0,0,0,0,0,0,0
708,1,1,1,42.0,0.970715212826739,0,0,26.2875,-0.11906419290437707,1,0,0,1,0.0,1,26.2875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42.0,26.2875,1,0,0,0,0,0,1,0,1764.0,3.7612001156935624,3.3064287218760624,691.0326562500001,1,0,0,0,0,0,1,0
709,1,1,0,22.0,-0.5654188991856514,0,0,151.55,2.401641331670881,0,0,0,1,0.0,1,151.55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22.0,151.55,1,0,1,0,1,0,1,0,484.0,3.1354942159291497,5.027492411162679,22967.402500000004,0,1,0,0,0,0,0,0
710,1,3,1,28.0,-0.10457866558193422,1,1,15.2458,-0.34126057402963506,0,1,0,0,1.0,3,5.081933333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84.0,15.2458,9,0,1,0,0,1,0,0,784.0,3.367295829986474,2.7878344138303452,232.43441763999996,1,1,0,0,0,0,0,0
711,1,1,0,24.0,-0.4118054879844123,0,0,49.5042,0.34813440166627563,1,1,0,0,0.0,1,49.5042,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24.0,49.5042,1,0,0,0,1,0,1,0,576.0,3.2188758248682006,3.922056501139853,2450.6658176399997,1,0,0,0,1,0,0,0
712,0,1,1,28.0,-0.10457866558193422,0,0,26.55,-0.11378180431879875,1,0,0,1,0.0,1,26.55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.0,26.55,1,0,0,0,0,0,1,0,784.0,3.367295829986474,3.3160025355989236,704.9025,0,0,0,0,1,0,0,0
713,1,1,1,48.0,1.431555446430456,1,0,52.0,0.39835834616870003,1,0,0,1,0.0,2,26.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48.0,26.0,2,0,0,0,0,0,1,0,2304.0,3.8918202981106265,3.970291913552122,2704.0,0,1,0,0,1,0,0,0
714,0,3,1,29.0,-0.027771959981314702,0,0,9.4833,-0.4572215805987593,0,0,0,1,1.0,1,9.4833,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,87.0,28.4499,3,0,1,0,0,1,0,0,841.0,3.4011973816621555,2.3497835148230464,89.93297889,0,0,0,0,0,0,0,0
715,0,2,1,52.0,1.7387822688329342,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104.0,26.0,2,0,1,0,0,0,1,0,2704.0,3.970291913552122,2.6390573296152584,169.0,0,1,0,0,0,0,0,0
716,0,3,1,19.0,-0.79583901598751,0,0,7.65,-0.49411378248043836,1,0,0,1,1.0,1,7.65,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57.0,22.950000000000003,3,0,0,0,0,1,0,0,361.0,2.995732273553991,2.157559320943788,58.52250000000001,1,0,0,0,0,0,0,1
717,1,1,0,38.0,0.663488390424261,0,0,227.525,3.930515513725408,1,1,0,0,0.0,1,227.525,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38.0,227.525,1,0,0,0,1,0,1,0,1444.0,3.6635616461296463,5.4316456135398825,51767.625625,0,1,0,0,1,0,0,0
718,1,2,0,27.0,-0.18138537118255374,0,0,10.5,-0.43676213497987365,1,0,0,1,0.5,1,10.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,54.0,21.0,2,0,0,0,1,0,1,0,729.0,3.332204510175204,2.4423470353692043,110.25,1,0,0,0,0,0,1,0
719,0,3,1,28.0,-0.10457866558193422,0,0,15.5,-0.3361452095402864,0,0,1,0,1.0,1,15.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,84.0,46.5,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.803360380906535,240.25,0,0,0,0,0,0,0,0
720,0,3,1,33.0,0.27945486242116335,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0,1,7.775,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99.0,23.325000000000003,3,0,1,0,0,1,0,0,1089.0,3.5263605246161616,2.1719067693519296,60.450625,0,0,0,0,0,0,0,0
721,1,2,0,6.0,-1.7943261887955637,0,1,33.0,0.016014029498268696,0,0,0,1,0.5,2,16.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.0,33.0,4,1,1,0,1,0,1,0,36.0,1.9459101490553132,3.5263605246161616,1089.0,1,1,0,0,0,0,0,0
722,0,3,1,17.0,-0.9494524271887489,1,0,7.0542,-0.5061032953158195,0,0,0,1,1.0,2,3.5271,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,51.0,10.581299999999999,6,0,1,0,0,1,0,0,289.0,2.8903717578961645,2.086193694502369,49.76173764,0,0,0,0,0,0,0,0
723,0,2,1,34.0,0.3562615680217829,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,68.0,26.0,2,0,1,0,0,0,1,0,1156.0,3.5553480614894135,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
724,0,2,1,50.0,1.5851688576316951,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,26.0,2,0,1,0,0,0,1,0,2500.0,3.9318256327243257,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
725,1,1,1,27.0,-0.18138537118255374,1,0,53.1,0.4204940697654092,1,0,0,1,0.0,2,26.55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27.0,26.55,2,0,0,0,0,0,1,0,729.0,3.332204510175204,3.9908341858524357,2819.61,0,1,0,0,0,0,1,0
726,0,3,1,20.0,-0.7190323103868904,0,0,8.6625,-0.4737388550789219,0,0,0,1,1.0,1,8.6625,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.0,25.987499999999997,3,0,1,0,0,1,0,0,400.0,3.044522437723423,2.2682524139135403,75.03890625,0,0,0,0,0,0,0,0
727,1,2,0,30.0,0.04903474561930482,3,0,21.0,-0.22546659155674054,0,0,0,1,0.5,4,5.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,60.0,10.5,8,0,1,0,1,0,1,0,900.0,3.4339872044851463,3.091042453358316,441.0,1,1,0,0,0,0,0,0
728,1,3,0,28.0,-0.10457866558193422,0,0,7.7375,-0.49235298628524554,0,0,1,0,1.0,1,7.7375,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.2125,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.1676241075599285,59.868906249999995,0,0,0,0,0,0,0,0
729,0,2,1,25.0,-0.33499878238379277,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.0,26.0,4,0,1,0,0,0,1,0,625.0,3.258096538021482,3.295836866004329,676.0,1,0,0,0,0,0,0,0
730,0,3,0,25.0,-0.33499878238379277,1,0,7.925,-0.48857985158126105,0,0,0,1,1.0,2,3.9625,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75.0,11.8875,6,0,1,0,1,1,0,0,625.0,3.258096538021482,2.188856327665703,62.805625,0,0,0,0,0,0,0,0
731,1,1,0,29.0,-0.027771959981314702,0,0,211.3375,3.6047682176147444,1,0,0,1,0.0,1,211.3375,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29.0,211.3375,1,0,0,0,1,0,1,0,841.0,3.4011973816621555,5.35817698994543,44663.53890625,0,1,0,1,0,0,0,0
732,0,3,1,11.0,-1.410292660792466,0,0,18.7875,-0.26998958106375787,0,1,0,0,1.0,1,18.7875,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.0,56.362500000000004,3,0,1,0,1,1,0,0,121.0,2.4849066497880004,2.9850504252071306,352.97015625000006,0,1,0,0,0,0,0,0
733,0,2,1,28.0,-0.10457866558193422,0,0,0.0,-0.6480576784030068,0,0,0,1,0.5,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,56.0,0.0,2,0,1,0,0,0,1,0,784.0,3.367295829986474,0.0,0.0,0,0,0,0,0,0,0,0
734,0,2,1,23.0,-0.48861219358503183,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46.0,26.0,2,0,1,0,0,0,1,0,529.0,3.1780538303479458,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
735,0,2,1,23.0,-0.48861219358503183,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46.0,26.0,2,0,1,0,0,0,1,0,529.0,3.1780538303479458,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
736,0,3,1,28.5,-0.06617531278162446,0,0,16.1,-0.32407117848753597,0,0,0,1,1.0,1,16.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85.5,48.300000000000004,3,0,1,0,0,1,0,0,812.25,3.3843902633457743,2.8390784635086144,259.21000000000004,0,1,0,0,0,0,0,0
737,0,3,0,48.0,1.431555446430456,1,3,34.375,0.043683683994155176,0,0,0,1,1.0,5,6.875,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,144.0,20.625,15,0,1,0,1,1,0,0,2304.0,3.8918202981106265,3.5660053559634015,1181.640625,1,1,0,0,0,0,0,0
738,1,1,1,35.0,0.4330682736224024,0,0,512.3292,9.661740104981664,1,1,0,0,0.0,1,512.3292,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,35.0,512.3292,1,0,0,0,0,0,1,0,1225.0,3.58351893845611,6.240917354759096,262481.20917264,0,1,0,1,0,0,0,0
